customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,payment_method,tech_support,online_security,senior_citizen,partner,paperless_billing,num_support_tickets,churn
CUST04932,35,Month-to-month,Fiber optic,67.87,2360.48,Electronic check,No,No,0,Yes,Yes,0,1
CUST04933,49,Month-to-month,Fiber optic,71.24,3418.35,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST04934,42,Two year,Fiber optic,38.59,1578.63,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST04935,26,Month-to-month,No,113.43,2915.89,Electronic check,Yes,No,0,No,Yes,1,0
CUST04936,31,Month-to-month,Fiber optic,41.2,1263.76,Bank transfer (automatic),Yes,No,0,Yes,No,0,0
CUST04937,17,Month-to-month,No,59.74,999.1,Credit card (automatic),No,Yes,0,No,Yes,0,1
CUST04938,27,Month-to-month,Fiber optic,33.8,903.97,Credit card (automatic),No,Yes,0,Yes,Yes,0,0
CUST04939,28,Month-to-month,Fiber optic,72.65,2029.26,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST04940,15,Month-to-month,DSL,49.38,736.0,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST04941,46,Month-to-month,Fiber optic,67.91,2979.26,Electronic check,No,No,0,Yes,Yes,0,0
CUST04942,58,Month-to-month,No,40.91,2354.99,Credit card (automatic),Yes,Yes,0,No,No,1,0
CUST04943,30,Month-to-month,No,23.49,697.0,Credit card (automatic),No,No,0,No,Yes,1,0
CUST04944,3,Month-to-month,No,97.48,291.37,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST04945,36,Month-to-month,DSL,83.39,2962.95,Bank transfer (automatic),No,No,1,No,Yes,0,0
CUST04946,16,One year,Fiber optic,52.76,839.0,Credit card (automatic),No,Yes,0,Yes,No,1,1
CUST04947,38,Month-to-month,Fiber optic,22.84,824.97,Electronic check,Yes,No,0,No,Yes,0,1
CUST04948,47,One year,Fiber optic,106.29,4990.09,Electronic check,Yes,Yes,0,No,No,1,0
CUST04949,45,One year,DSL,35.32,1525.1,Electronic check,No,Yes,1,Yes,Yes,0,0
CUST04950,47,One year,No,112.94,5272.15,Mailed check,Yes,Yes,0,No,No,1,0
CUST04951,38,Month-to-month,No,66.82,2530.22,Credit card (automatic),No,No,0,Yes,Yes,2,1
CUST04952,3,Month-to-month,Fiber optic,52.72,150.27,Credit card (automatic),No,Yes,0,Yes,Yes,0,0
CUST04953,29,Month-to-month,DSL,93.66,2704.42,Electronic check,Yes,No,0,No,Yes,1,0
CUST04954,29,One year,DSL,107.44,3089.15,Electronic check,No,Yes,0,Yes,Yes,4,0
CUST04955,21,Month-to-month,Fiber optic,55.81,1167.46,Mailed check,No,No,1,Yes,No,1,1
CUST04956,65,Two year,DSL,59.55,3711.45,Credit card (automatic),No,No,1,Yes,Yes,2,0
CUST04957,11,Two year,No,62.18,676.37,Bank transfer (automatic),No,No,0,No,No,1,0
CUST04958,35,Month-to-month,Fiber optic,112.08,3822.28,Mailed check,Yes,Yes,0,Yes,Yes,1,1
CUST04959,17,Month-to-month,Fiber optic,88.64,1450.95,Bank transfer (automatic),No,No,0,Yes,No,3,1
CUST04960,52,One year,Fiber optic,43.26,2222.1,Electronic check,No,No,0,Yes,No,2,0
CUST04961,70,Month-to-month,DSL,36.87,2512.93,Mailed check,No,Yes,0,Yes,No,0,0
CUST04962,0,Month-to-month,No,41.5,41.29,Credit card (automatic),Yes,No,0,No,Yes,0,0
CUST04963,57,Two year,Fiber optic,44.88,2521.16,Electronic check,Yes,No,0,Yes,No,0,0
CUST04964,5,Month-to-month,No,41.48,198.47,Mailed check,Yes,No,0,No,Yes,0,1
CUST04965,69,Two year,Fiber optic,85.17,5656.58,Electronic check,No,No,0,No,Yes,3,0
CUST04966,43,One year,Fiber optic,29.83,1235.52,Mailed check,No,Yes,1,Yes,No,0,0
CUST04967,71,One year,DSL,57.51,3949.29,Bank transfer (automatic),No,Yes,0,Yes,Yes,3,0
CUST04968,23,Month-to-month,Fiber optic,81.76,1849.12,Bank transfer (automatic),Yes,No,0,No,Yes,1,1
CUST04969,18,Month-to-month,Fiber optic,47.67,853.53,Credit card (automatic),Yes,Yes,0,No,No,0,0
CUST04970,17,Month-to-month,Fiber optic,24.66,410.7,Mailed check,Yes,No,0,No,No,0,1
CUST04971,29,Month-to-month,Fiber optic,26.35,754.67,Mailed check,No,No,0,No,Yes,0,1
CUST04972,41,Month-to-month,DSL,30.85,1221.64,Electronic check,No,No,1,No,No,2,0
CUST04973,32,Month-to-month,No,103.26,3225.42,Credit card (automatic),Yes,No,1,No,Yes,1,1
CUST04974,11,Month-to-month,No,85.1,912.89,Electronic check,No,No,0,No,Yes,2,1
CUST04975,26,Month-to-month,DSL,24.58,629.53,Credit card (automatic),Yes,Yes,0,Yes,No,1,0
CUST04976,38,One year,No,57.89,2146.8,Electronic check,No,Yes,1,No,No,1,0
CUST04977,8,Month-to-month,DSL,46.42,359.0,Electronic check,No,No,0,Yes,No,1,0
CUST04978,20,Month-to-month,Fiber optic,76.96,1481.01,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST04979,28,One year,DSL,71.33,1922.81,Credit card (automatic),Yes,No,0,No,No,1,0
CUST04980,32,Two year,No,67.07,2144.19,Electronic check,Yes,No,1,Yes,No,1,1
CUST04981,61,Month-to-month,DSL,50.08,2956.74,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST04982,14,Month-to-month,Fiber optic,32.06,444.5,Electronic check,No,No,0,Yes,Yes,1,1
CUST04983,1,One year,Fiber optic,93.72,89.37,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST04984,51,Two year,DSL,107.75,5245.12,Electronic check,No,No,0,Yes,Yes,4,0
CUST04985,43,One year,Fiber optic,114.3,4837.77,Mailed check,No,No,0,No,Yes,2,1
CUST04986,53,One year,DSL,23.98,1236.45,Electronic check,Yes,No,0,Yes,Yes,1,0
CUST04987,17,Month-to-month,Fiber optic,93.47,1579.5,Mailed check,Yes,Yes,0,No,Yes,1,1
CUST04988,2,Month-to-month,No,92.1,182.93,Electronic check,No,No,0,No,No,1,1
CUST04989,6,Month-to-month,No,114.61,679.26,Mailed check,No,No,0,No,No,1,0
CUST04990,42,One year,No,43.8,1822.61,Bank transfer (automatic),No,Yes,0,Yes,Yes,2,0
CUST04991,37,One year,Fiber optic,93.7,3444.45,Electronic check,No,No,0,No,Yes,1,0
CUST04992,36,Two year,DSL,23.57,839.34,Mailed check,No,No,0,Yes,Yes,0,0
CUST04993,57,Month-to-month,Fiber optic,82.39,4585.14,Electronic check,Yes,No,0,No,No,1,0
CUST04994,32,Month-to-month,DSL,53.79,1658.0,Electronic check,No,No,0,Yes,No,0,0
CUST04995,58,Month-to-month,No,96.43,5533.48,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST04996,10,One year,DSL,106.06,1024.42,Bank transfer (automatic),No,No,0,No,No,2,0
CUST04997,67,One year,No,55.21,3559.4,Bank transfer (automatic),No,Yes,1,No,Yes,1,0
CUST04998,67,Month-to-month,DSL,71.61,4599.16,Electronic check,Yes,No,0,No,Yes,1,0
CUST04999,21,Month-to-month,No,29.98,617.84,Electronic check,Yes,Yes,0,Yes,Yes,2,0
CUST05000,65,Month-to-month,DSL,60.52,3784.8,Electronic check,No,No,1,No,No,0,0
CUST05001,43,Month-to-month,DSL,54.8,2282.74,Mailed check,No,Yes,1,Yes,Yes,3,0
CUST05002,5,Two year,Fiber optic,36.68,180.73,Mailed check,No,Yes,1,Yes,No,0,0
CUST05003,41,Month-to-month,DSL,109.24,4432.67,Electronic check,No,No,0,Yes,No,1,1
CUST05004,24,One year,Fiber optic,33.1,767.18,Credit card (automatic),No,No,1,Yes,Yes,0,0
CUST05005,56,One year,Fiber optic,82.85,4603.13,Electronic check,Yes,No,0,Yes,No,1,0
CUST05006,54,One year,DSL,108.79,5597.95,Credit card (automatic),Yes,Yes,0,No,Yes,0,0
CUST05007,15,Month-to-month,No,111.02,1664.12,Electronic check,Yes,No,0,No,No,3,0
CUST05008,13,Two year,Fiber optic,98.91,1248.34,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST05009,38,Month-to-month,Fiber optic,35.97,1320.72,Mailed check,No,No,0,Yes,Yes,0,0
CUST05010,27,Month-to-month,Fiber optic,101.38,2726.81,Credit card (automatic),Yes,No,0,No,No,1,1
CUST05011,50,Month-to-month,Fiber optic,46.21,2210.27,Electronic check,Yes,Yes,0,No,Yes,2,0
CUST05012,48,Month-to-month,DSL,112.08,5207.09,Mailed check,Yes,Yes,0,Yes,Yes,1,0
CUST05013,8,Month-to-month,DSL,90.33,699.48,Electronic check,Yes,No,0,No,No,0,0
CUST05014,57,Month-to-month,Fiber optic,98.1,5430.76,Credit card (automatic),No,No,0,No,Yes,1,0
CUST05015,44,Two year,Fiber optic,26.67,1164.58,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST05016,21,Month-to-month,Fiber optic,77.44,1613.99,Electronic check,No,Yes,0,Yes,Yes,1,1
CUST05017,31,One year,Fiber optic,101.76,3090.15,Bank transfer (automatic),Yes,No,0,No,Yes,1,0
CUST05018,68,Two year,Fiber optic,105.88,7196.87,Mailed check,No,No,0,Yes,Yes,0,0
CUST05019,68,Month-to-month,DSL,20.92,1411.48,Electronic check,No,No,0,No,No,2,0
CUST05020,41,One year,DSL,113.79,4590.99,Electronic check,No,No,0,No,Yes,2,0
CUST05021,52,Month-to-month,Fiber optic,22.42,1119.17,Credit card (automatic),No,Yes,0,Yes,Yes,0,0
CUST05022,58,Month-to-month,DSL,80.68,4574.09,Mailed check,Yes,Yes,0,Yes,Yes,1,0
CUST05023,38,Month-to-month,DSL,88.73,3239.21,Electronic check,Yes,No,1,No,Yes,0,0
CUST05024,14,Two year,DSL,28.95,391.15,Electronic check,Yes,No,0,No,Yes,3,0
CUST05025,70,Month-to-month,No,22.9,1577.82,Electronic check,Yes,Yes,0,Yes,Yes,1,0
CUST05026,28,One year,Fiber optic,98.06,2633.71,Mailed check,Yes,Yes,0,No,No,1,0
CUST05027,2,Month-to-month,DSL,57.24,109.28,Electronic check,Yes,No,0,No,Yes,1,0
CUST05028,9,Two year,DSL,28.93,254.27,Mailed check,No,No,0,Yes,Yes,2,0
CUST05029,28,Month-to-month,Fiber optic,95.79,2548.14,Electronic check,No,No,1,No,No,1,0
CUST05030,34,One year,Fiber optic,104.61,3487.19,Electronic check,Yes,No,0,Yes,Yes,1,0
CUST05031,5,One year,Fiber optic,77.91,387.63,Electronic check,Yes,No,0,Yes,Yes,2,1
CUST05032,11,One year,No,34.45,363.61,Credit card (automatic),No,No,0,No,No,3,1
CUST05033,37,Two year,Fiber optic,19.55,701.03,Electronic check,No,Yes,0,Yes,Yes,3,1
CUST05034,18,Two year,DSL,89.48,1603.9,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,0
CUST05035,66,Month-to-month,Fiber optic,74.11,4818.84,Electronic check,Yes,Yes,0,No,No,1,0
CUST05036,7,Month-to-month,No,84.38,565.12,Mailed check,No,No,0,No,No,2,1
CUST05037,7,Month-to-month,Fiber optic,100.94,684.75,Electronic check,Yes,No,0,No,No,3,1
CUST05038,46,Month-to-month,Fiber optic,62.29,2830.38,Bank transfer (automatic),No,Yes,0,No,No,2,0
CUST05039,3,Month-to-month,DSL,30.7,90.56,Credit card (automatic),Yes,Yes,0,No,Yes,0,0
CUST05040,50,Month-to-month,Fiber optic,113.88,5453.62,Electronic check,Yes,Yes,1,No,No,1,0
CUST05041,66,Month-to-month,Fiber optic,73.62,4631.15,Electronic check,No,No,1,Yes,No,0,1
CUST05042,44,Two year,No,80.76,3496.88,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST05043,7,Month-to-month,Fiber optic,113.21,776.98,Electronic check,No,No,0,Yes,No,1,1
CUST05044,15,Two year,Fiber optic,113.02,1615.57,Bank transfer (automatic),Yes,No,0,No,Yes,0,0
CUST05045,66,Month-to-month,DSL,76.35,5032.75,Electronic check,Yes,No,0,No,Yes,3,0
CUST05046,8,One year,DSL,48.36,372.42,Bank transfer (automatic),No,No,0,No,No,0,0
CUST05047,59,Two year,Fiber optic,119.71,6846.07,Mailed check,Yes,No,0,No,No,0,1
CUST05048,70,Month-to-month,DSL,87.44,5869.11,Electronic check,No,No,1,No,No,3,0
CUST05049,14,Month-to-month,Fiber optic,59.66,828.08,Bank transfer (automatic),No,Yes,0,Yes,Yes,0,0
CUST05050,70,Month-to-month,DSL,75.1,5247.16,Mailed check,Yes,Yes,0,No,Yes,1,0
CUST05051,40,Month-to-month,Fiber optic,60.42,2321.74,Electronic check,Yes,No,0,Yes,Yes,1,0
CUST05052,21,Two year,No,108.61,2199.06,Mailed check,No,No,0,No,No,0,0
CUST05053,23,Two year,Fiber optic,67.21,1523.15,Mailed check,No,Yes,1,No,Yes,0,0
CUST05054,43,Month-to-month,DSL,102.0,4282.47,Electronic check,No,No,0,No,No,1,0
CUST05055,0,Month-to-month,Fiber optic,103.7,99.06,Credit card (automatic),Yes,Yes,0,Yes,No,0,0
CUST05056,9,Month-to-month,No,102.08,915.44,Bank transfer (automatic),No,No,1,Yes,No,1,1
CUST05057,71,Month-to-month,Fiber optic,91.66,6381.33,Electronic check,Yes,No,0,No,No,1,0
CUST05058,55,One year,DSL,105.2,5583.85,Credit card (automatic),Yes,No,0,Yes,No,3,1
CUST05059,49,Month-to-month,DSL,57.5,2745.63,Electronic check,No,No,0,Yes,No,1,0
CUST05060,11,Month-to-month,DSL,29.7,318.54,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST05061,59,Month-to-month,DSL,103.93,5986.37,Electronic check,Yes,No,0,No,No,2,0
CUST05062,25,Month-to-month,No,68.81,1677.01,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST05063,40,One year,No,30.99,1212.44,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST05064,35,Month-to-month,DSL,29.76,1010.01,Bank transfer (automatic),Yes,Yes,0,Yes,No,0,0
CUST05065,22,Two year,DSL,34.24,721.12,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST05066,42,Two year,DSL,94.6,3906.57,Electronic check,No,Yes,0,Yes,No,0,0
CUST05067,5,Month-to-month,No,90.51,447.85,Mailed check,No,No,0,No,Yes,3,1
CUST05068,68,Month-to-month,Fiber optic,38.79,2616.75,Electronic check,No,Yes,1,No,No,1,0
CUST05069,42,Two year,Fiber optic,104.39,4169.97,Electronic check,No,Yes,0,Yes,No,1,1
CUST05070,24,Two year,Fiber optic,46.69,1087.2,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST05071,17,Two year,Fiber optic,98.88,1679.15,Credit card (automatic),Yes,No,0,Yes,Yes,3,0
CUST05072,61,Month-to-month,Fiber optic,67.86,3945.44,Electronic check,Yes,No,0,No,Yes,1,0
CUST05073,12,Two year,DSL,92.62,1099.52,Electronic check,No,No,1,No,No,3,0
CUST05074,42,Month-to-month,Fiber optic,56.9,2285.38,Credit card (automatic),No,Yes,0,No,Yes,2,0
CUST05075,27,One year,Fiber optic,53.41,1429.43,Credit card (automatic),Yes,No,0,No,Yes,1,0
CUST05076,17,Two year,DSL,103.82,1736.01,Mailed check,Yes,No,0,Yes,No,1,0
CUST05077,58,Month-to-month,DSL,21.6,1235.58,Electronic check,No,No,0,No,Yes,1,0
CUST05078,59,Two year,Fiber optic,117.42,6919.92,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,0
CUST05079,62,Month-to-month,Fiber optic,84.11,5199.04,Credit card (automatic),No,No,0,Yes,No,1,0
CUST05080,56,Two year,Fiber optic,62.11,3357.18,Electronic check,Yes,No,1,Yes,Yes,2,0
CUST05081,50,Month-to-month,No,82.06,3974.83,Bank transfer (automatic),No,No,0,Yes,Yes,0,0
CUST05082,55,Two year,DSL,30.52,1628.84,Bank transfer (automatic),Yes,No,0,Yes,No,5,0
CUST05083,26,Month-to-month,DSL,70.43,1756.15,Mailed check,No,Yes,0,No,No,2,0
CUST05084,31,One year,DSL,118.48,3559.23,Bank transfer (automatic),No,Yes,0,Yes,No,3,0
CUST05085,8,Month-to-month,Fiber optic,42.0,335.65,Mailed check,No,No,0,No,Yes,0,0
CUST05086,67,Month-to-month,Fiber optic,91.67,5985.14,Bank transfer (automatic),Yes,No,0,No,No,1,0
CUST05087,45,Month-to-month,Fiber optic,62.37,2800.0,Mailed check,Yes,No,0,No,No,0,0
CUST05088,66,One year,DSL,84.55,5321.22,Electronic check,Yes,No,0,Yes,No,0,0
CUST05089,25,Month-to-month,Fiber optic,38.9,925.79,Bank transfer (automatic),No,No,0,No,Yes,2,1
CUST05090,7,One year,No,65.99,452.12,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST05091,5,Month-to-month,No,117.97,582.07,Credit card (automatic),Yes,Yes,0,Yes,No,0,1
CUST05092,23,Two year,No,37.92,838.03,Mailed check,No,No,0,No,Yes,2,0
CUST05093,47,Month-to-month,Fiber optic,82.92,3800.46,Electronic check,No,No,0,No,Yes,2,0
CUST05094,44,Month-to-month,No,76.71,3353.8,Credit card (automatic),No,No,0,No,Yes,1,0
CUST05095,12,Month-to-month,DSL,75.64,896.87,Bank transfer (automatic),Yes,No,0,No,Yes,1,1
CUST05096,68,Month-to-month,DSL,80.74,5279.44,Credit card (automatic),No,No,0,Yes,Yes,0,0
CUST05097,24,Month-to-month,DSL,69.23,1606.23,Electronic check,No,No,0,Yes,No,1,1
CUST05098,19,Month-to-month,Fiber optic,19.73,361.86,Electronic check,No,No,0,Yes,No,1,0
CUST05099,65,Two year,No,109.81,7037.55,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST05100,44,One year,DSL,102.35,4496.24,Credit card (automatic),No,Yes,0,No,No,0,0
CUST05101,46,One year,Fiber optic,35.77,1586.19,Credit card (automatic),Yes,No,0,No,Yes,2,0
CUST05102,62,Month-to-month,Fiber optic,60.15,3652.53,Mailed check,No,No,0,No,Yes,1,0
CUST05103,54,One year,No,96.6,5213.42,Electronic check,No,No,0,Yes,Yes,0,0
CUST05104,18,Month-to-month,Fiber optic,117.97,2034.02,Electronic check,No,No,1,Yes,Yes,1,1
CUST05105,34,One year,No,115.02,3844.02,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST05106,52,Month-to-month,DSL,109.73,5515.38,Mailed check,Yes,No,1,Yes,No,1,0
CUST05107,25,Month-to-month,DSL,34.15,853.39,Bank transfer (automatic),No,Yes,1,Yes,No,1,1
CUST05108,13,Month-to-month,Fiber optic,111.28,1382.18,Electronic check,No,No,0,No,Yes,1,1
CUST05109,44,Two year,Fiber optic,107.6,4604.5,Mailed check,No,Yes,0,No,Yes,2,0
CUST05110,43,Month-to-month,DSL,56.45,2336.93,Electronic check,Yes,No,0,No,Yes,2,1
CUST05111,64,One year,Fiber optic,58.24,3546.9,Bank transfer (automatic),No,No,0,No,No,0,0
CUST05112,50,Month-to-month,Fiber optic,64.91,3239.59,Mailed check,No,No,0,No,Yes,0,0
CUST05113,42,One year,Fiber optic,84.93,3490.04,Credit card (automatic),No,No,0,No,No,1,0
CUST05114,22,Two year,DSL,44.61,966.74,Bank transfer (automatic),No,Yes,0,Yes,Yes,0,0
CUST05115,55,Month-to-month,Fiber optic,20.34,1097.46,Mailed check,Yes,Yes,0,No,Yes,0,1
CUST05116,18,Month-to-month,Fiber optic,32.41,558.54,Electronic check,Yes,No,0,Yes,No,0,0
CUST05117,54,Two year,DSL,62.89,3255.22,Credit card (automatic),No,No,0,No,Yes,0,0
CUST05118,59,Month-to-month,Fiber optic,46.76,2707.31,Electronic check,No,Yes,1,No,No,4,0
CUST05119,58,Month-to-month,DSL,95.98,5505.55,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST05120,32,One year,DSL,28.88,906.19,Credit card (automatic),No,No,0,No,No,0,0
CUST05121,18,One year,Fiber optic,111.58,1965.3,Bank transfer (automatic),No,Yes,0,Yes,No,0,0
CUST05122,27,Month-to-month,DSL,109.32,2914.15,Mailed check,No,Yes,0,No,No,1,0
CUST05123,51,Two year,No,110.69,5431.69,Electronic check,Yes,No,1,No,Yes,1,1
CUST05124,48,Month-to-month,Fiber optic,93.44,4424.94,Credit card (automatic),No,No,0,No,No,4,1
CUST05125,36,Month-to-month,No,28.91,1010.12,Electronic check,No,No,0,No,No,2,0
CUST05126,25,One year,DSL,62.69,1541.71,Electronic check,No,No,0,Yes,Yes,0,0
CUST05127,39,Month-to-month,Fiber optic,31.4,1180.19,Electronic check,No,No,0,No,Yes,0,0
CUST05128,37,Month-to-month,DSL,118.75,4204.26,Electronic check,No,No,0,No,Yes,0,0
CUST05129,53,One year,No,51.97,2620.71,Credit card (automatic),Yes,Yes,1,No,Yes,1,0
CUST05130,21,Two year,Fiber optic,77.7,1615.67,Bank transfer (automatic),Yes,Yes,0,No,Yes,1,0
CUST05131,15,Two year,DSL,97.5,1403.78,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,1,0
CUST05132,27,Two year,No,111.9,2925.14,Credit card (automatic),Yes,Yes,0,No,No,1,0
CUST05133,34,Two year,Fiber optic,95.07,3195.02,Electronic check,No,No,1,No,Yes,1,1
CUST05134,59,Month-to-month,DSL,86.8,4980.41,Electronic check,No,No,0,No,No,0,0
CUST05135,44,Month-to-month,Fiber optic,65.53,2770.52,Bank transfer (automatic),No,No,0,No,No,0,0
CUST05136,45,Two year,Fiber optic,79.75,3444.26,Mailed check,Yes,No,0,Yes,Yes,0,0
CUST05137,71,Month-to-month,DSL,27.6,1901.59,Mailed check,Yes,No,1,Yes,Yes,0,0
CUST05138,54,One year,Fiber optic,108.16,5713.66,Electronic check,No,No,0,Yes,Yes,1,1
CUST05139,25,One year,DSL,73.47,1780.95,Mailed check,No,Yes,0,Yes,No,1,0
CUST05140,24,Month-to-month,Fiber optic,22.09,527.63,Electronic check,Yes,No,0,No,No,2,0
CUST05141,64,Two year,Fiber optic,111.83,6800.64,Electronic check,No,No,0,No,No,1,0
CUST05142,5,Month-to-month,Fiber optic,67.91,329.4,Electronic check,Yes,Yes,0,No,No,0,0
CUST05143,22,Month-to-month,Fiber optic,106.6,2315.04,Electronic check,Yes,Yes,0,No,Yes,0,1
CUST05144,63,Two year,DSL,105.4,6603.97,Mailed check,Yes,Yes,0,No,Yes,2,0
CUST05145,42,Month-to-month,DSL,101.21,4114.45,Electronic check,No,No,1,Yes,Yes,2,0
CUST05146,22,Month-to-month,DSL,24.26,525.01,Credit card (automatic),Yes,Yes,1,Yes,Yes,4,0
CUST05147,29,Month-to-month,Fiber optic,43.2,1226.51,Credit card (automatic),Yes,No,0,Yes,Yes,0,1
CUST05148,17,Two year,Fiber optic,107.31,1751.44,Bank transfer (automatic),Yes,No,1,No,No,0,0
CUST05149,20,One year,No,109.7,2159.0,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST05150,56,One year,DSL,64.72,3488.33,Credit card (automatic),No,No,0,No,Yes,1,0
CUST05151,22,One year,Fiber optic,62.88,1368.41,Mailed check,Yes,No,0,Yes,No,2,0
CUST05152,44,Month-to-month,Fiber optic,35.86,1567.26,Mailed check,No,No,0,Yes,No,0,0
CUST05153,43,Two year,Fiber optic,116.78,4890.58,Credit card (automatic),Yes,No,1,Yes,Yes,1,0
CUST05154,46,Two year,No,39.74,1741.59,Bank transfer (automatic),Yes,No,1,No,No,3,0
CUST05155,39,Month-to-month,DSL,37.48,1442.52,Electronic check,Yes,No,0,No,Yes,0,0
CUST05156,50,Month-to-month,DSL,85.39,4155.76,Bank transfer (automatic),Yes,No,0,No,No,1,0
CUST05157,41,Two year,Fiber optic,42.77,1674.18,Electronic check,Yes,Yes,0,No,No,0,0
CUST05158,6,Two year,DSL,113.75,659.68,Electronic check,Yes,No,1,Yes,Yes,0,1
CUST05159,49,Two year,DSL,19.11,903.18,Electronic check,No,Yes,0,No,No,1,0
CUST05160,47,Two year,DSL,18.59,861.78,Electronic check,No,Yes,0,Yes,No,1,0
CUST05161,5,Month-to-month,DSL,69.5,337.49,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST05162,8,One year,Fiber optic,67.78,531.04,Credit card (automatic),Yes,Yes,1,No,No,1,0
CUST05163,56,Month-to-month,DSL,34.66,1892.54,Electronic check,No,No,0,Yes,No,0,0
CUST05164,30,Month-to-month,Fiber optic,68.44,2024.89,Electronic check,Yes,No,0,Yes,No,2,1
CUST05165,20,One year,Fiber optic,59.99,1182.89,Electronic check,No,No,0,Yes,No,1,1
CUST05166,39,Month-to-month,Fiber optic,108.81,4126.63,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST05167,44,One year,No,18.94,797.32,Credit card (automatic),No,No,0,No,Yes,0,0
CUST05168,48,Month-to-month,DSL,117.58,5476.75,Electronic check,Yes,Yes,0,Yes,Yes,1,0
CUST05169,19,Month-to-month,No,81.69,1486.93,Electronic check,Yes,No,0,No,Yes,0,1
CUST05170,16,Month-to-month,Fiber optic,33.49,534.75,Mailed check,Yes,No,0,No,No,0,0
CUST05171,27,Month-to-month,Fiber optic,22.77,613.26,Bank transfer (automatic),Yes,Yes,0,No,Yes,0,0
CUST05172,40,Month-to-month,Fiber optic,72.89,2836.4,Electronic check,Yes,No,0,No,Yes,0,1
CUST05173,65,Month-to-month,Fiber optic,41.96,2594.8,Electronic check,Yes,No,0,Yes,Yes,3,0
CUST05174,24,Two year,No,48.72,1132.72,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST05175,57,Month-to-month,No,43.0,2438.14,Electronic check,No,No,0,Yes,Yes,2,0
CUST05176,40,Month-to-month,DSL,84.32,3252.73,Credit card (automatic),No,No,0,No,Yes,2,0
CUST05177,5,One year,DSL,74.46,365.26,Electronic check,No,No,0,No,Yes,2,1
CUST05178,37,One year,Fiber optic,25.95,920.97,Electronic check,Yes,No,0,Yes,No,1,0
CUST05179,5,Month-to-month,No,71.71,355.42,Credit card (automatic),Yes,No,0,No,No,4,0
CUST05180,44,One year,DSL,98.7,4319.33,Credit card (automatic),No,No,0,No,No,1,1
CUST05181,13,One year,Fiber optic,26.28,335.07,Electronic check,No,Yes,0,No,Yes,2,0
CUST05182,65,Month-to-month,Fiber optic,108.75,6935.77,Credit card (automatic),Yes,No,0,Yes,No,1,1
CUST05183,39,Month-to-month,Fiber optic,76.99,2909.31,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST05184,2,Two year,Fiber optic,114.96,226.55,Electronic check,Yes,No,1,Yes,No,3,1
CUST05185,23,Two year,Fiber optic,33.11,741.67,Mailed check,Yes,No,0,Yes,No,2,0
CUST05186,18,One year,No,119.34,2120.78,Electronic check,No,No,0,No,No,0,1
CUST05187,17,Month-to-month,Fiber optic,83.72,1421.0,Electronic check,Yes,Yes,0,Yes,No,1,1
CUST05188,63,Month-to-month,Fiber optic,75.88,4737.98,Electronic check,No,No,0,No,Yes,1,0
CUST05189,34,One year,DSL,70.56,2341.14,Bank transfer (automatic),Yes,No,1,Yes,No,5,1
CUST05190,61,Month-to-month,Fiber optic,20.41,1243.7,Credit card (automatic),Yes,No,0,No,No,0,0
CUST05191,0,Month-to-month,DSL,113.84,111.6,Mailed check,No,No,0,No,Yes,2,0
CUST05192,24,One year,DSL,83.69,1914.65,Electronic check,Yes,No,0,Yes,No,1,0
